chunk_id,chunk_string,source,metadata_tags
red_flags_2_0038,RFs: Red Flags; LBP: low back pain; CP: chest pain; TLP: thoracolumbar pain; ED: Emergency Department; CES: Cauda Equina Syndrome; NRS: Numeric Rating Scale; BMI: body mass index; AMI: acute myocardial infarction; ACS: acute cor- onary syndrome; NCCP: non cardiac chest pain; GERD: gastroesophageal reflux diseases; PE: pulmonary embolism. 1196 F. MASELLI ET AL.,title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=38;chunk_method=pypdf
red_flags_2_0039,"Pulmonary disorders Pulmonary disorders had a prevalence of 10% of CP representing the most frequent and potentially life-threatening diseases. Notably, pulmonary embolism (PE) and deep venous thrombosis remain a diagnostic challenge due to low sensitivity and specifi- city of their signs and symptoms [ 36]. The main RFs able to recognise pulmonary disorders were: his- tory of pulmonary pathologies; recent surgery or immobilisation; active cancer; female gender; haemoptysis; cough; syncope; dys- pnoea; tachycardia; leg swelling; oxygen saturation less than 95%; palpitations; fever; tachypnoea; cyanosis; abnormal lower limb examination; shortness of breath; age >40; pleural rub; hypox- emia; and pleuritic or substernal CP. Patients reported CP (72%) and dyspnoea (70%) as the most common presenting symptoms [40]. Only Wells et al. [ 70] evaluated the diagnostic accuracy data, elaborating a scoring system to detect PE: the combination of multiple RFs show an LR þ value between 0.13 and 6.75. Gastroesophageal disorders Non-cardiac chest pain (NCCP) is defined as a recurrent retro- sternal angina-like pain in patients with normal cardiac evalua- tions with a prevalence between 25% and",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=39;chunk_method=pypdf
red_flags_2_0040,"35% [ 64]. Gastroesophageal disorders are the most common causes of NCCP, followed by chest wall syndromes and psychosomatic dis- orders [ 55]. It is a benign condition without an impact on mortal- ity, though it decreases quality of life. Therefore, screening for the referral process may be required [ 53]. The most common patholo- gies are gastroesophageal reflux diseases, peptic ulcers diseases, and gastritis [ 64]. The main RFs suitable to identify gastroesophageal disorders were: typical reflux symptoms; postprandial CP; use of anti-reflux drugs for pain relief; obesity; smoking; diabetes; heartburn; and acid regurgitation. None study evaluated the diagnostic accuracy data or the combination of multiple RFs. Inflammatory disorders Only Henschke et al. [ 50] analysed inflammatory disorders as a cause of CP, which has a prevalence of 0.2% (0.1 –0.6). The RFs iden- tified by the authors were: gradual onset before age 40 years; tired sleep without relief; insidious onset; systemically unwell; constant, progressive, nonmechanical pain; morning back stiffness lasting >30 min; peripheral joint involvement; persisting limitation of spinal movements in all directions; iritis; skin",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=40;chunk_method=pypdf
red_flags_2_0041,rashes (psoriasis); colitis; urethral discharge; family history of arthritis or osteoporosis; pain Table 2. Risk of bias of the included studies. Included studies Selection Comparability Outcome Total score (out of 9) Ahad 2015 [ 33]3 1 3 7 Albarran 2002 [ 34]3 1 2 6 Aydin 2019 [ 35]3 2 3 8 Bernard Bagattini 2004 [ 36]3 2 2 7 Balasubramanian 2010 [ 37]3 1 2 6 Body 2010 [ 27]3 2 3 8 Broderick 2018 [ 38]2 2 3 7 Cook 2011 [ 39]3 1 2 6 Courtney 2010 [ 40]3 2 1 6 de Schepper 2015 [ 41]3 2 2 7 Domen 2009 [ 42]2 2 2 6 Donner-Banzhoff 2006 [ 43]3 2 3 8 Dugas 2011 [ 44]3 2 2 7 Enthoven 2016 [ 45]3 2 3 8 Everden 2018 [ 46]2 2 3 7 Gesuete 2020 [ 47]3 2 3 8 Goodacre 2002 [ 48]2 1 3 6 Harding 2005 [ 49]3 1 3 7 Henschke 2009 [ 50]4 2 3 9 Holmes 2003 [ 51]3 1 1 5 Hsu 2003 [ 52]2 2 1 5 Karlaftis 2013 [ 53]2 2 1 5 Kempthorne 2009 [ 54]3 1 2 6 Ko 2012 [ 55]2 2 1 5 Milner 2002 [ 56]2 1 2 5 Park SH 2015 [ 64]3 2 3 8 Premkumar 2018 [ 28]4 2 3 9 Punukollu 2005 [ 57]2 1 2 5 Raison 2014 [ 58]3 2 2 7 Reuter 2019 [ 59]3 2 2 7 Roman 2010 [ 60]3 2 2 7 Sanchez 2007 [ 61]3 2 2 7 Schillinger 2004 [ 62]3 2 2 7 Shaw 2020 [ 63]4 2 3 9 Svensson 2003 [ 65]2 1 1 4 Thiruganasambandamoorthy 2014 [ 66]3 2 2 7 Timmons,title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=41;chunk_method=pypdf
red_flags_2_0042,2003 [ 67]3 1 2 6 Tsiang 2019 [ 68]4 2 2 8 Van den Bosch 2004 [ 69]3 1 1 5 Wells 2000 [ 70]3 2 1 6 Newcastle-Ottawa Quality Assessment for observational studies: good quality: 3 or 4 points in selection domain AND 1 or 2 points in comparability dom ain AND 2 or 3 points in outcome/exposure domain; fair quality: 2 stars in selection domain AND 1 or 2 points in comparability domain AND 2 or 3 points in outcome/e xpos- ure domain; poor quality: 0 or 1 point in selection domain OR 0 point in comparability domain OR 0 or 1 point in outcome/exposure domain. Shades are representing the score of application of risk of bias for each study. THE DIAGNOSTIC VALUE OF RED FLAGS 1197,title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=42;chunk_method=pypdf
red_flags_2_0043,"improvement with exercise; and clinically diagnosed inflammatory disorders. No diagnostic accuracy data were provided and many RFs have a false-positive prevalence rate higher than 10% such as tired sleep without relief; insidious onset; morning back stiffness lasting >30 min; family history of arthritis or osteoporosis; and pain improvement with exercise. Serious spinal pathologies Shaw et al. [ 63] evaluated the prevalence of RFs in patients pre- senting to the ED with self-reported back pain. The RFs screening has been performed to identify an increased risk of serious spinal conditions not related to a musculoskeletal cause. They found 39 RFs, of which only 36 had a complete reporting of Sn and Sp val- ues. For the complete list of them, see Table 8 . Discussion Summary of evidence To the best of the authors ’ knowledge, this is the first systematic review concerning RF aimed to guide healthcare professionals during the evaluation of patients with TLP. In this regard, it repre- sents a new perspective due to (a) the absence of systematic reviews related to CP or LBP and the concurrent presence of ser- ious pathologies, with the exception of fracture, malignancy and CES [",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=43;chunk_method=pypdf
red_flags_2_0044,"13,14,17,21–23,77]; and (b) the authors ’ proposal of TLP as a new label for such patients. Our systematic review provides the first list of RFs with highly reliable Sn and Sp values ( Table 9 )[ 78], useful for the screening of patients with TLP presenting with non-musculoskeletal signs and symptoms related to cardiovascular, pulmonary or gastroesophageal disorders [ 27,28,33–37,39,40,42–62,64–70,76]. In case of the latter, the assessment of the patients remains a challenge for healthcare professionals even due to the high risk of misdiagnosis [ 62]a n dt h e paucity of primary studies on the topic. The sparse evidence on the screening process is related to only four published papers [27,48,62,70] which evaluated the diagnostic accuracy data of RFs. Useful screening tools should provide high values LR – and Sn (e.g., LR – <1.0 and Sn >85%), nevertheless in agreement with Premkumar et al. [ 28] almost no RF has an Sn greater than 75% and most of them have values below 60% [ 28]. According to the results emerged from our findings, only the 45% ( n: 18/40) of the included studies evaluated the diagnostic accuracy of the identi- fied RFs. Also, at least one RFs were found in the",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=44;chunk_method=pypdf
red_flags_2_0045,"majority of patients without serious pathology, showing a very high false- positive rate [ 50]. To increase the diagnostic accuracy levels of RFs, it is recommended to combine them during the assessment process, in order to help the healthcare professionals to screen specific pathologies [ 28,50,55]. However, this strategy was found to be applied only in 12 out of 40 (about the 30%) of the included studies, which investigated different sets of RFs for the same pathologies. The most frequent life-threatening pathologies were cardiovas- cular disorders and three of the included studies [ 27 ,48,62] identi- fied a total of eight RFs, with poor diagnostic accuracy throughout the assessment process of such conditions. Radiated pain to the upper limbs, exertional and retrosternal pain were the most frequent and showed a good probability to rule-in a serious heart disorder [ 27,48]. However, the higher value of Sn was 55.6%, with an average below 30% [ 27,48]. Particularly, Aydin et al. [ 35] have created a score to examine the relationship between CP and ischaemic heart disease, that demonstrated good Table 3. Fracture and diagnostic accuracy. Author Red Flag Sn Sp LR þ LR– Enthoven 2016",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=45;chunk_method=pypdf
red_flags_2_0046,[ 45] Age > 75 45% (0.28 –0.62) 85% (0.82 –0.88) 3.1 (2.0 –4.7) 0.6 (0.5 –0.9) Enthoven 2016 [ 45] Female gender 67% (51 –83%) 41% (37 –44%) 1.1 (0.9 –1.4) 0.8 (0.5 –1.3) Enthoven 2016 [ 45] Osteoarthritis 16% (03 –28%) 69% (65 –72%) 0.50 (0.2 –1.1) 1.2 (1.0 –1.4) Enthoven 2016 [ 45] Corticosteroids use 18% (05 –31%) 93% (91 –95%) 2.5 (1.1 –5.3) 0.90 (0.8 –1.0) Enthoven 2016 [ 45] History of trauma 21% (07 –35%) 97% (95 –98%) 6.2 (2.8 –13.5) 0.80 (0.5 –1.3) Enthoven 2016 [ 45] Sudden decrease in height 9% (01 –19%) 97% (95 –98%) 2.9 (0.9 –9.4) 0.90 (0.8 –1.0) Enthoven 2016 [ 45] Percussion tenderness of the spine 21% (07 –35%) 81% (78 –84%) 1.1 (0.6 –2.2) 1.0 (0.8 –1.2) Enthoven 2016 [ 45] Severe disability 30% (14 –46%) 87% (84 –90%) 2.3 (1.3 –4.2) 0.8 (0.6 –1.0) Enthoven 2016 [ 45] Numeric Rating Scale > 7 67% (51 –83%) 63% (59 –67%) 1.8 (1.4 –2.3) 0.50 (0.3 –0.9) Enthoven 2016 [ 45] Painful injury 30% (15 –46%) 64% (60 –68%) 0.8 (0.5 –1.4) 1.1 (0.9 –1.4) Enthoven 2016 [ 45] Thoracic back pain 42% (26 –59%) 78% (75 –81%) 1.9 (1.3 –3.0) 0.7 (0.5 –1.0) Henschke 2009 [ 50] Age > 70 50% 96% 11.0 (4.65 –19.48) 0.52 (0.23 –0.82) Henschke 2009 [ 50] Corticosteroids use 25% 100% 48.5,title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=46;chunk_method=pypdf
red_flags_2_0047,(11.62 –165.22) 0.75 (0.41 –0.93) Henschke 2009 [ 50] History of trauma 25% 98% 10.0 (2.76 –26.36) 0.77 (0.42 –0.95) Hsu 2003 [ 52] Midline tenderness 62.1% 91.5% –– Hsu 2003 [ 52] Palpable midline step 13.8% 100% –– Hsu 2003 [ 52] Back bruising 6.9% 98.6% –– Hsu 2003 [ 52] Abnormal neurological signs 41.4% 95.8% –– Premkumar 2018 [ 28] Age > 50 74% 32.9% 1.1 (1.05 –1.16) 0.79 (0.69 –0.91) Premkumar 2018 [ 28] Age > 70 39% 80% 1.55 (1.36 –1.76) 0.86 (0.82 –0.91) Premkumar 2018 [ 28] History of trauma 24.7% 88.6% 2.17 (1.86 –2.54) 0.84 (0.81 –0.89) Roman 2010 [ 60] Age > 50 95% (83 –95%) 39% (38 –40%) 1.5 (1.3 –1.5) 0.14 (0.03 –0.45) Roman 2010 [ 60] Body mass index < 22 38% (24 –55%) 83% (82 –84%) 2.3 (1.4 –3.4) 0.74 (0.54 –0.91) Roman 2010 [ 60] Female gender 90% (76 –96%) 41% (41 –42%) 1.5 (1.3 –1.6) 0.26 (0.10 –0.60) Roman 2010 [ 60] Gait abnormality 66% (50 –79%) 23% (22 –23%) 0.86 (0.65 –1–02) 1.5 (0.91 –2.2) Roman 2010 [ 60] No regular exercise 81% (65 –91%) 44% (43 –45%) 1.5 (1.2 –1.6) 0.43 (0.20 –0.80) Roman 2010 [ 60] Sitting decrease pain 29% (27 –32%) 81% (79 –83%) 1.6 (1.2 –1.9) 0.87 (0.82 –0.92) Roman 2010 [ 60] Osteoarthritis 50% (35 –65%) 52% (51 –52%) 1.1 (0.70,title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=47;chunk_method=pypdf
red_flags_2_0048,–1.4) 0.97 (0.67 –1.3) Roman 2010 [ 60] No leg pain 31% (16 –49%) 86% (85 –87%) 2.2 (1.2 –3.6) 0.81 (0.58 –0.97) Tsiang 2019 [ 68] Corticosteroids patient reported 64.8% 58.5% –– Tsiang 2019 [ 68] History of trauma 81.1% 79.1% –– Tsiang 2019 [ 68] Trauma patient reported 64.8% 58.5% –– Tsiang 2019 [ 68] Osteoporosis 81.1% 79.1% –– Van den Bosch 2004 [ 69] Age > 55 –– 1.5–8 – Sn: sensibility; Sp: specificity; LR þ: likelihood ratio positive; LR –: likelihood ratio negative. 1198 F. MASELLI ET AL.,title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=48;chunk_method=pypdf
red_flags_2_0049,Table 4. Spinal malignancy and diagnostic accuracy. Author Red Flag Sn Sp LR þ LR– Premkumar 2018 [ 28] Age > 50 71.7% 32.6% 1.06 (0.96 –1.17) 0.87 (0.68 –1.11) Van den Bosch 2004 [ 69] Age > 55 – 1.5–8.0 – Premkumar 2018 [ 28] Age > 70 22.6% 79.5% 1.1 (0.82 –1.47) 0.97 (0.9 –1.06) Premkumar 2018 [ 28] Night pain 55.4% 41.8% 0.85 (0.83 –1.1) 1.07 (0.9 –1.27) Premkumar 2018 [ 28] Unexplained weight loss 8.2% 95.6% 1.87 (1.1 –3.17) 0.96 (0.92 –1.01) Premkumar 2018 [ 28] History of malignancy 32% 95.6% 7.25 (5.65 –9.3) 0.71 (0.64 –0.79) Tsiang 2019 [ 68] History of malignancy 91.7% 77.8% –– Tsiang 2019 [ 68] Malignancy patient reported 75% 78.7% –– Cook 2011 [ 39] No pain during flexion 67% (55 –77) 41% (40 –42) 1.1 (0.9 –1.3) 0.80 (0.56 –1.1) Cook 2011 [ 39] No pain during extension 65% (54 –75) 50% (49 –51) 1.3 (1.1 –1.5) 0.70 (0.49 –0.94) Cook 2011 [ 39] No pain during right side flexion 96% (88 –98) 4% (04 –05) 0.94 (0.85 –1.0) 1.0 (0.92 –1.0) Cook 2011 [ 39] No pain during left side flexion 96% (88 –98) 4% (03 –04) 0.99 (0.91 –1.0) 1.1 (0.37 –3.2) Donner-Banzhoff 2006 [ 43] Clinical judgment 50% 83% 2.95 0.6 Sn: sensibility; Sp: specificity; LR þ: likelihood ratio positive; LR –:,title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=49;chunk_method=pypdf
red_flags_2_0050,likelihood ratio negative. Table 5. Spinal infection and diagnostic accuracy. Author Red Flag Sn Sp LR þ LR– Premkumar 2018 [ 28] Fever 11.7% 93.2% 1.71 (1.04 –2.81) 0.95 (0.89 –1.01) Tsiang 2019 [ 68] Fever 12.5% 99.6% –– Tsiang 2019 [ 68] Fever patient reported 25% 97.6% –– Premkumar 2018 [ 28] Chills 11.7% 93.2% 1.71 (1.04 –2.81) 0.95 (0.89 –1.01) Premkumar 2018 [ 28] Night pain 57.5% 41.8% 0.99 1.02 Premkumar 2018 [ 28] Sweating 11.7% 93.2% 1.71 (1.04 –2.81) 0.95 (0.89 –1.01) Premkumar 2018 [ 28] Persistent night sweating 17.5% 86.1% 1.26 (0.85 –1.86) 0.96 (0.88 –1.04) Premkumar 2018 [ 28] Recent infection 24.2% 97.4% 9.31 (6.63 –13.07) 0.78 (0.7 –0.86) Van den Bosch 2004 [ 69] Age > 55 –– 1.5–8.0 – Sn: sensibility; Sp: specificity; LR þ: likelihood ratio positive; LR –: likelihood ratio negative. Table 6. CES and diagnostic accuracy. Author Red Flag Sn Sp LR þ LR– Premkumar 2018 [ 28] Bladder dysfunction 22.2% 90.4% 2.31 (1.25 –4.27) 0.86 (0.72 –1.03) Raison 2014 [ 58] Bladder dysfunction 65% (44 –82%) 73% (66 –80%) 2.45 – Tsiang 2019 [ 68] Bladder dysfunction 100% 76.9% –– Tsiang 2019 [ 68] Bladder dysfunction patient rep 50% 86.5% –– Premkumar 2018 [ 28] Bowel dysfunction,title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=50;chunk_method=pypdf
red_flags_2_0051,"13.9% 95% 2.78 (1.23 –6.3) 0.91 (0.8 –1.03) Raison 2014 [ 58] Bowel dysfunction 65% (44 –82%) 73% (66 –80%) 2.45 – Tsiang 2019 [ 68] Bowel dysfunction patient rep 50% 86.5% –– Raison 2014 [ 58] Saddle dysfunction 27% (12 –48%) 87% (81 –92%) 2.11 – Tsiang 2019 [ 68] Lower limbs weakness 100% 76.9% –– Van den Bosch 2004 [ 69] Age > 55 –– 1.5–8.0 – Sn: sensibility; Sp: specificity; LR þ: likelihood ratio positive; LR –: likelihood ratio negative. Table 7. Cardiovascular disorders and diagnostic accuracy. Author Red Flag Sn Sp LR þ LR– Goodacre 2002 [ 48] Pain radiating to upper limbs – AMI 38.2% (23.9 –55.0%) 90.6% (88.5 –92.4%) 4.07 (2.53 –6.54) 0.68 (0.52 –0.89) Goodacre 2002 [ 48] Pain radiating to upper limbs – ACS 55.6% (44.7 –65.9%) 65.6% (62.3 –68.8%) 1.62 (1.30 –2.01) 0.68 (0.53, 0.87) Body 2010 [ 27] Pain radiating to upper limbs 13.5% (8.2 –17.5%) 94.8% (93.2 –96.8%) 2.58 (1.55 –4.29) 0.91 (0.87 –0.97) Body 2010 [ 27] Pain radiated to the right arm 18.9% (12.3 –22.8%) 91.8% (89.8 –94.3%) 2.31 (1.47 –3.34) 0.88 (0.84 –0.96) Goodacre 2002 [ 48] Exertional pain – AMI 35.3% (21.5 –52.1%) 85% (82.4 –87.2%) 2.35 (1.45 –3.80) 0.76 (0.59 –0.98) Goodacre 2002 [ 48] Exertional pain –",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=51;chunk_method=pypdf
red_flags_2_0052,ACS 29.6% (20.8 –40.3%) 85.6% (83.0 –87.8%) 2.06 (1.41 –2.99) 0.82 (0.71 –0.95) Goodacre 2002 [ 48] Absence of chest wall syndrome 91.7% (74.2 –97.7%) 27.8% (24.6 –31.2%) 1.27 (1.12 –1.44) 0.30 (0.08 –1.14) Body 2010 [ 27] Vomiting 16.2% (9.8 –19.7%) 94.8% (93.2 –96.8%) 3.09 (1.82 –4.85) 0.88 (0.85 –0.95) Body 2010 [ 27] Sweating 59.5% (49.0 –62.7%) 54.3% (50.4 –58.6%) 1.30 (1.06 –1.43) 0.75 (0.68 –0.96) Body 2010 [ 27] Sweating observed 36.5% (22.0 –34.5%) 94.3% (92.4 –96.2%) 6.39 (3.42 –7.63) 0.67 (0.70 –0.83) Body 2010 [ 27] Central CP 85.1% 34.1% 1.29 0.44 Body 2010 [ 27] Pain left anterior 11.5% 68.2% 0.36 1.30 Body 2010 [ 27] Duration >1 h 77% (65.0 –77.5%) 44.9% (41.2 –49.4%) 1.40 (1.17 –1.46) 0.51 (0.50 –0.79) Body 2010 [ 27] Hypotension 6.8% (4.4 –12.0%) 97.7% (97.1 –99.3%) 2.92 (2.21 –10.98) 0.95 (0.90 –0.98) Body 2010 [ 27] Basal crackles 16.2% (11.8 –22.3%) 90.6% (88.9 –93.6%) 1.72 (1.30 –2.90) 0.92 (0.85 –0.97) Body 2010 [ 27] Acute ischaemic ECG changes 71% (51.3 –65.0%) 81.3% (79.1 –85.4%) 3.80 (2.69 –4.08) 0.36 (0.43 –0.60) Body 2010 [ 27] Similar to previous ischemia 22.3% 69.4 0.73 1.12 Sn: sensibility; Sp: specificity; LR þ: likelihood ratio positive; LR –:,title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=52;chunk_method=pypdf
red_flags_2_0053,likelihood ratio negative; AMI: acute myocardial infarction; ACS: acute coronary syndrome; ECG: electrocardiogram. THE DIAGNOSTIC VALUE OF RED FLAGS 1199,title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=53;chunk_method=pypdf
red_flags_2_0054,"diagnostic accuracy and can be easily applied by healthcare pro- fessionals. Finally, the association of multiple RFs was evaluated in only one study, without any reported increase of diagnostic accur- acy [ 62]. Concerning pulmonary disorders, several RFs from three stud- ies were identified [ 36,40,70]. Among them, only a scoring system related to the screening for PE has confirmed a moderate likeli- hood to diagnose the pathology [ 70]. Relating to gastroesopha- geal and inflammatory disorders the diagnostic accuracy data were unavailable; therefore, we listed the identified RFs, without reporting any further information [ 50,55,64]. Thus, their applicabil- ity in healthcare settings is limited. Vertebral fracture is the most analysed pathology and its relative RFs include advanced age; history of trauma; corticosteroids use; and female gender. In details, the use of corticosteroids has reported val- ues of Sn ranging between 18% and 25%; therefore, it seems to be a nearly unreliable tool in clinical practice. Furthermore, the female gender usually is ordinarily just assessed as a risk factor and not a proper RF [ 79]. However, female gender showed a better diagnostic accuracy",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=54;chunk_method=pypdf
red_flags_2_0055,"when combined with advanced age and history of trauma. History of trauma was not a necessary condition for having a fracture since only Tsiang et al. [ 68] provided an Sn of 81.1%, contrary to what was claimed to other three papers, which showed values between 21% and 25% [ 28,45,51]. With regard to vertebral fractures and malignancies, our results are consistent with current systematic reviews [ 13,14,17,21–23], identifying approximately the same set of RFs. Notably, analysing the diagnostic accuracy of each RF, low levels were identified for the most widespread signs and symptoms used in clinical set- tings. Thus, their reliability should be reconsidered if used as a self-contained screening tool. All identifiable hallmarks to detect fractures during the physical examination indicated a low clinical utility; nevertheless, the com- bination of multiple RFs throughout the screening process increased up to 52% the post-test probability (Sn 88%; Sp 95–100%) [ 45,50]. Figure 2. Frequency of RFs in TLP. 1200 F. MASELLI ET AL.",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=55;chunk_method=pypdf
red_flags_2_0056,"In case of spinal infection, the presence of fever, sweat, chills, and recent infection resulted to be important screening RFs and showed high Sp values (93.2 –99.6%), but a very low Sn (11.7–24.2%) [ 28,68]. Few authors [ 80–82] supported as important RFs for spinal infection the presence of unintentional weight loss; neurological signs; and constant pain not relieved by rest. However, no primary study has analysed their diagnostic accuracy. Besides, different authors identified RFs with high false-positive rate such as neurological signs; constant pain [ 50]; and the pres- ence of night pain [ 28]. Performing a screening for malignancy, a history of prior malignancy is the RF with the best diagnostic accuracy [ 28]. Particularly, the latter and other circumstances as an unexplained weight loss; advanced age; and night pain represent the most suggestive RFs of malignancy [ 28,39–41,43,53,68,69]. However, the absence of one or two of such RFs did not significantly enhance the LR –. Indeed, the 64% of the subjects with spinal malignancy denied any RFs during the medical interview [ 28]. Additionally, the unexplained weight loss, investigated by a few narrative reviews [ 80,81],",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=56;chunk_method=pypdf
red_flags_2_0057,"showed a very low Sn (8.3%) [ 28]. Combining a history of malignancy and unintentional weight loss increased the probability to rule-in the pathology up to 14.3% (LR þ 10.25) [ 28]. Sadly, although certain elements were reported as RFs have been shown poor reliability on this matter. In fact, night pain was reported by more than 55% of patients, but nonetheless it is a false positive in the 85% of patients [ 28,49]. Also, the age <20 years or >55 years displays a high false-positive rate. Eight narrative reviews examined the presence of a hidden infection as a cause for the TLP symptoms of the patients [ 80–86]; nevertheless, the low methodological quality and the opinion- based statements have reduced their usefulness in clin- ical settings. The screening process of CES has included the following RFs: bladder or bowel dysfunction; neurological signs; saddle anaes- thesia; and loss of anal sphincter tone. Despite the loss of anal sphincter tone has been reported as one of the most frequently RF, none primary study evaluated its diagnostic accuracy. The occurrence of saddle anaesthesia was analysed in two studies and showed an Sn of 24% [ 58] and 9.1% [ 63], respectively. For this",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=57;chunk_method=pypdf
red_flags_2_0058,"reason, its clinical utility is low [ 58]. Bladder or bowel dysfunction are cited by all the included papers [ 28,33,37,42,45,50,58, 63,68] but the reported diagnostic accuracy is very conflicting (range of Sn between 13.9% and 100%). Particularly noteworthy, albeit it has proved unhelpful in the rule-out process (Sn 8.3–27%), that pooling of several RFs improved the probability to rule-in CES to remarkable values (Sp 92 –97.2). Furthermore, only one systematic review [ 77] evaluated the diagnostic accuracy of RFs related to CES when compared to magnetic resonance imag- ing. Hence, in accordance with our results, the authors stated that RFs appear to be more specific than sensitive. Regarding the evaluation of RFs for serious spinal pathologies [ 63], although some of these have reported interesting diagnostic accuracy val- ues (see Table 8 ), it must be highlighted that the authors did not give a clear association between each RFs and the concomitant Table 8. Serious spinal pathologies and diagnostic accuracy. Author Red Flag Sn Sp LR þ LR– Shaw 2020 [ 63] Saddle anaesthesia 9.1% 99.2% 11 (3.1 –39.6) 0.9 (0.8 –1.0) Shaw 2020 [ 63] Tuberculosis history 3.0 99.7 9.8 (1.0 –91.4) 1.0",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=58;chunk_method=pypdf
